customer_id,customer_name,email,phone,country,city,signup_date,acquisition_channel,segment,customer_status
280,Customer_00280,customer_00280@email.com,+12399661102,Germany,Berlin,2022-04-03,partnership,at_risk,active
281,Customer_00281,customer_00281@email.com,+14971203213,Japan,Osaka,2022-12-04,referral,standard,active
282,Customer_00282,customer_00282@email.com,+14497762234,Germany,Cologne,2021-02-04,social_media,standard,active
283,Customer_00283,customer_00283@email.com,+18122492253,USA,Los Angeles,2022-01-08,social_media,at_risk,active
284,Customer_00284,customer_00284@email.com,+13420737819,USA,Chicago,2021-10-30,paid_search,standard,active
285,Customer_00285,customer_00285@email.com,+13163577186,Australia,Melbourne,2022-03-15,organic,premium,active
286,Customer_00286,customer_00286@email.com,+16813180356,France,Marseille,2021-05-27,organic,standard,active
287,Customer_00287,customer_00287@email.com,+16808451004,Australia,Perth,2022-06-29,partnership,at_risk,inactive
288,Customer_00288,customer_00288@email.com,+12795212538,Canada,Calgary,2021-01-22,partnership,at_risk,active
289,Customer_00289,customer_00289@email.com,+14079617090,India,Bangalore,2022-11-01,social_media,standard,active
290,Customer_00290,customer_00290@email.com,+18548265491,Australia,Perth,2021-06-10,paid_search,at_risk,active
291,Customer_00291,customer_00291@email.com,+16726723646,France,Paris,2022-05-04,social_media,standard,active
292,Customer_00292,customer_00292@email.com,+12833728665,UK,London,2022-05-29,organic,churned,churned
293,Customer_00293,customer_00293@email.com,+12977032766,India,Delhi,2021-08-03,organic,churned,churned
294,Customer_00294,customer_00294@email.com,+16355734053,USA,New York,2022-09-25,social_media,standard,active
295,Customer_00295,customer_00295@email.com,+13178158203,Canada,Vancouver,2021-11-09,referral,standard,active
296,Customer_00296,customer_00296@email.com,+14376658660,India,Bangalore,2022-07-26,paid_search,standard,active
297,Customer_00297,customer_00297@email.com,+16837333570,Germany,Hamburg,2022-10-05,social_media,standard,active
298,Customer_00298,customer_00298@email.com,+14108307952,UK,Birmingham,2021-04-25,paid_search,standard,active
299,Customer_00299,customer_00299@email.com,+14016044512,Germany,Berlin,2022-06-21,partnership,at_risk,active
300,Customer_00300,customer_00300@email.com,+17086803230,USA,New York,2022-04-16,referral,standard,active
301,Customer_00301,customer_00301@email.com,+14051831252,Australia,Brisbane,2022-11-25,organic,at_risk,inactive
302,Customer_00302,customer_00302@email.com,+13721025347,UK,Manchester,2021-10-05,partnership,high_value,active
303,Customer_00303,customer_00303@email.com,+18998416012,Australia,Sydney,2021-05-19,organic,at_risk,inactive
304,Customer_00304,customer_00304@email.com,+16935766027,France,Paris,2022-09-09,direct,standard,dormant
305,Customer_00305,customer_00305@email.com,+16268845844,UK,Leeds,2022-03-19,direct,at_risk,active
306,Customer_00306,customer_00306@email.com,+15283259600,India,Chennai,2022-01-14,organic,standard,active
307,Customer_00307,customer_00307@email.com,+19691173281,Germany,Hamburg,2021-06-24,referral,standard,active
308,Customer_00308,customer_00308@email.com,+14244431947,Japan,Yokohama,2021-11-06,organic,at_risk,inactive
309,Customer_00309,customer_00309@email.com,+13901472238,Germany,Munich,2022-12-02,direct,high_value,active
310,Customer_00310,customer_00310@email.com,+16252151888,Canada,Toronto,2021-03-03,partnership,premium,active
311,Customer_00311,customer_00311@email.com,+14667292043,UK,Manchester,2021-05-23,social_media,premium,active
312,Customer_00312,customer_00312@email.com,+15178659381,India,Mumbai,2022-11-17,paid_search,standard,active
313,Customer_00313,customer_00313@email.com,+12906346324,India,Bangalore,2021-02-01,organic,at_risk,active
314,Customer_00314,customer_00314@email.com,+12674555072,India,Delhi,2021-09-22,referral,standard,active
315,Customer_00315,customer_00315@email.com,+12322401182,India,Delhi,2021-11-16,social_media,at_risk,inactive
316,Customer_00316,customer_00316@email.com,+18229865962,Germany,Munich,2022-06-20,organic,at_risk,inactive
317,Customer_00317,customer_00317@email.com,+13250949136,Australia,Brisbane,2022-06-24,referral,high_value,active
318,Customer_00318,customer_00318@email.com,+15036352185,UK,Manchester,2021-01-27,organic,high_value,active
319,Customer_00319,customer_00319@email.com,+19314275853,UK,Manchester,2022-04-07,partnership,churned,churned
320,Customer_00320,customer_00320@email.com,+14952295757,Australia,Brisbane,2022-05-20,social_media,standard,active
321,Customer_00321,customer_00321@email.com,+19678662904,Germany,Hamburg,2022-11-30,paid_search,standard,active
322,Customer_00322,customer_00322@email.com,+19134726816,Canada,Montreal,2021-06-11,organic,standard,active
323,Customer_00323,customer_00323@email.com,+13825957977,UK,London,2021-08-04,paid_search,standard,active
324,Customer_00324,customer_00324@email.com,+15901597465,Japan,Yokohama,2022-07-29,organic,at_risk,active
325,Customer_00325,customer_00325@email.com,+12306702926,Japan,Osaka,2022-10-10,referral,standard,active
326,Customer_00326,customer_00326@email.com,+17616149955,USA,Houston,2021-10-19,paid_search,at_risk,inactive
327,Customer_00327,customer_00327@email.com,+18739692942,India,Mumbai,2022-10-10,paid_search,standard,active
328,Customer_00328,customer_00328@email.com,+12534094883,Canada,Montreal,2022-04-20,paid_search,at_risk,inactive
329,Customer_00329,customer_00329@email.com,+15005333281,UK,London,2022-07-23,organic,standard,active
330,Customer_00330,customer_00330@email.com,+18444478938,Australia,Melbourne,2022-04-06,paid_search,standard,active
331,Customer_00331,customer_00331@email.com,+16640462424,Australia,Melbourne,2021-03-16,organic,standard,active
332,Customer_00332,customer_00332@email.com,+18150516286,Canada,Vancouver,2021-06-19,referral,standard,dormant
333,Customer_00333,customer_00333@email.com,+17679327943,India,Chennai,2021-02-08,partnership,churned,churned
334,Customer_00334,customer_00334@email.com,+12392245997,Australia,Melbourne,2021-07-24,paid_search,high_value,active
335,Customer_00335,customer_00335@email.com,+19885382199,USA,Houston,2021-07-30,organic,standard,active
336,Customer_00336,customer_00336@email.com,+19182394708,Japan,Osaka,2021-08-19,organic,at_risk,active
337,Customer_00337,customer_00337@email.com,+16467761023,Canada,Calgary,2021-01-15,organic,standard,active
338,Customer_00338,customer_00338@email.com,+18315752939,France,Toulouse,2022-01-29,paid_search,standard,active
339,Customer_00339,customer_00339@email.com,+14798211967,India,Bangalore,2022-03-07,referral,churned,churned
340,Customer_00340,customer_00340@email.com,+17074457227,USA,Chicago,2022-06-02,referral,high_value,active
341,Customer_00341,customer_00341@email.com,+19021346884,Australia,Sydney,2022-11-17,organic,standard,active
342,Customer_00342,customer_00342@email.com,+13494481363,France,Toulouse,2021-03-13,paid_search,at_risk,dormant
343,Customer_00343,customer_00343@email.com,+14878201524,UK,Leeds,2022-12-31,social_media,at_risk,inactive
344,Customer_00344,customer_00344@email.com,+13416495962,France,Paris,2021-05-23,organic,standard,active
345,Customer_00345,customer_00345@email.com,+16059575358,UK,Manchester,2022-10-04,referral,at_risk,active
346,Customer_00346,customer_00346@email.com,+14362646960,UK,Manchester,2021-10-31,organic,standard,active
347,Customer_00347,customer_00347@email.com,+13350840898,Canada,Montreal,2022-12-24,partnership,high_value,active
348,Customer_00348,customer_00348@email.com,+18030885947,India,Mumbai,2021-12-28,partnership,at_risk,inactive
349,Customer_00349,customer_00349@email.com,+19119597130,Australia,Melbourne,2022-10-10,paid_search,at_risk,active
350,Customer_00350,customer_00350@email.com,+13774884818,Japan,Yokohama,2022-10-10,social_media,standard,active
351,Customer_00351,customer_00351@email.com,+17848797821,France,Lyon,2021-08-05,organic,standard,active
352,Customer_00352,customer_00352@email.com,+14686110098,France,Marseille,2022-12-21,organic,standard,active
353,Customer_00353,customer_00353@email.com,+12874275988,Germany,Hamburg,2022-09-02,paid_search,standard,active
354,Customer_00354,customer_00354@email.com,+15984324182,Germany,Cologne,2021-04-11,paid_search,premium,active
355,Customer_00355,customer_00355@email.com,+18176661574,Australia,Melbourne,2021-01-09,organic,churned,churned
356,Customer_00356,customer_00356@email.com,+12521521078,USA,Chicago,2021-03-30,organic,standard,active
357,Customer_00357,customer_00357@email.com,+18910051191,Germany,Berlin,2022-06-09,organic,standard,active
358,Customer_00358,customer_00358@email.com,+12680229045,France,Paris,2022-07-27,paid_search,at_risk,inactive
359,Customer_00359,customer_00359@email.com,+14371901750,Germany,Cologne,2022-01-03,referral,standard,active
360,Customer_00360,customer_00360@email.com,+15921003983,UK,London,2021-05-04,social_media,premium,dormant
361,Customer_00361,customer_00361@email.com,+15574027737,UK,Leeds,2021-06-03,social_media,at_risk,active
362,Customer_00362,customer_00362@email.com,+15077787850,Japan,Osaka,2021-12-27,organic,standard,active
363,Customer_00363,customer_00363@email.com,+15585112032,Canada,Toronto,2021-07-21,social_media,at_risk,active
364,Customer_00364,customer_00364@email.com,+13046816259,Canada,Vancouver,2021-07-31,paid_search,standard,active
365,Customer_00365,customer_00365@email.com,+13647489402,UK,Leeds,2021-07-25,partnership,standard,active
366,Customer_00366,customer_00366@email.com,+15776677517,Germany,Munich,2021-06-28,organic,at_risk,active
367,Customer_00367,customer_00367@email.com,+17481440857,Japan,Osaka,2021-08-16,social_media,standard,active
368,Customer_00368,customer_00368@email.com,+19688018009,Japan,Osaka,2022-08-10,paid_search,churned,churned
369,Customer_00369,customer_00369@email.com,+14180716723,UK,Birmingham,2022-05-18,organic,standard,active
370,Customer_00370,customer_00370@email.com,+17509751481,Australia,Perth,2021-02-25,partnership,standard,active
371,Customer_00371,customer_00371@email.com,+18815845613,Canada,Vancouver,2021-01-25,paid_search,standard,active
372,Customer_00372,customer_00372@email.com,+18397956550,Germany,Munich,2022-01-06,paid_search,standard,active
373,Customer_00373,customer_00373@email.com,+14313185971,Canada,Calgary,2021-08-07,organic,standard,active
374,Customer_00374,customer_00374@email.com,+18665434552,Australia,Sydney,2022-09-17,referral,standard,active
375,Customer_00375,customer_00375@email.com,+18250657524,Germany,Berlin,2021-08-23,referral,standard,active
376,Customer_00376,customer_00376@email.com,+17105223056,Japan,Yokohama,2021-04-22,social_media,premium,active
377,Customer_00377,customer_00377@email.com,+14455852189,France,Lyon,2021-08-09,organic,high_value,active
378,Customer_00378,customer_00378@email.com,+15330938159,USA,Chicago,2022-06-18,organic,high_value,active
379,Customer_00379,customer_00379@email.com,+15198484273,USA,New York,2021-02-10,organic,high_value,dormant
380,Customer_00380,customer_00380@email.com,+15484974703,Germany,Munich,2022-05-31,referral,premium,active
381,Customer_00381,customer_00381@email.com,+19145489108,USA,Los Angeles,2022-07-01,social_media,standard,active
382,Customer_00382,customer_00382@email.com,+16212581851,Canada,Vancouver,2021-10-31,social_media,high_value,active
383,Customer_00383,customer_00383@email.com,+12158998032,France,Paris,2022-02-28,referral,standard,active
384,Customer_00384,customer_00384@email.com,+14534805646,Japan,Kobe,2022-01-26,organic,standard,active
385,Customer_00385,customer_00385@email.com,+13891100776,India,Delhi,2021-08-03,partnership,standard,active
386,Customer_00386,customer_00386@email.com,+13962491159,USA,Los Angeles,2021-11-01,referral,standard,active
387,Customer_00387,customer_00387@email.com,+19107231663,USA,Los Angeles,2021-03-25,direct,at_risk,active
388,Customer_00388,customer_00388@email.com,+18311414064,Canada,Calgary,2022-01-22,referral,standard,active
389,Customer_00389,customer_00389@email.com,+17749076721,Canada,Montreal,2021-03-19,paid_search,standard,active
390,Customer_00390,customer_00390@email.com,+14791027186,UK,Manchester,2022-05-27,organic,standard,active
391,Customer_00391,customer_00391@email.com,+19985813886,Japan,Tokyo,2022-07-25,paid_search,at_risk,active
392,Customer_00392,customer_00392@email.com,+17655016594,USA,Phoenix,2021-05-23,organic,high_value,active
393,Customer_00393,customer_00393@email.com,+15261605950,UK,London,2022-09-22,paid_search,standard,active
394,Customer_00394,customer_00394@email.com,+16449152758,France,Lyon,2021-05-18,direct,standard,active
395,Customer_00395,customer_00395@email.com,+19005783218,Germany,Hamburg,2021-04-01,organic,standard,dormant
396,Customer_00396,customer_00396@email.com,+16283911723,USA,Phoenix,2021-03-18,social_media,standard,active
397,Customer_00397,customer_00397@email.com,+18158860552,Japan,Tokyo,2021-05-07,paid_search,standard,active
398,Customer_00398,customer_00398@email.com,+19016893487,USA,Chicago,2022-09-22,organic,standard,dormant
399,Customer_00399,customer_00399@email.com,+15747699292,France,Lyon,2022-12-30,social_media,churned,churned
400,Customer_00400,customer_00400@email.com,+14980712298,UK,Manchester,2021-04-13,direct,high_value,active
401,Customer_00401,customer_00401@email.com,+12197529702,Germany,Munich,2022-03-04,social_media,standard,active
402,Customer_00402,customer_00402@email.com,+13609930218,Japan,Yokohama,2022-01-24,direct,at_risk,active
403,Customer_00403,customer_00403@email.com,+14281341978,Canada,Montreal,2022-12-12,organic,premium,active
404,Customer_00404,customer_00404@email.com,+15403845222,Japan,Tokyo,2022-08-31,partnership,standard,active
405,Customer_00405,customer_00405@email.com,+16634133769,Canada,Montreal,2022-02-12,partnership,standard,active
406,Customer_00406,customer_00406@email.com,+18956603050,UK,Manchester,2021-12-25,organic,standard,active
407,Customer_00407,customer_00407@email.com,+12614685938,Japan,Kobe,2022-03-17,social_media,high_value,active
408,Customer_00408,customer_00408@email.com,+13090824373,France,Lyon,2022-12-31,organic,standard,active
409,Customer_00409,customer_00409@email.com,+16335328947,USA,Chicago,2022-04-14,referral,standard,active
410,Customer_00410,customer_00410@email.com,+19205283887,Germany,Hamburg,2021-05-29,organic,at_risk,active
411,Customer_00411,customer_00411@email.com,+18192182259,Germany,Munich,2022-11-27,paid_search,high_value,active
412,Customer_00412,customer_00412@email.com,+14523601252,France,Paris,2022-07-14,organic,standard,active
413,Customer_00413,customer_00413@email.com,+18117360313,Canada,Toronto,2022-09-06,social_media,standard,active
414,Customer_00414,customer_00414@email.com,+15630552730,UK,London,2022-12-23,organic,standard,active
415,Customer_00415,customer_00415@email.com,+17947212193,UK,Leeds,2022-08-03,paid_search,standard,active
